#: table_doi: 10.17182/hepdata.78802.v1/t19
#: name: Table 19
#: description: Multiplicity distribution in the pseudorapidity region -3.4 to 3.4 for INEL collisions at a centre-of-mass energy of 900 GeV.
#: data_file: Table19.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 900
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.4-3.4
#: SQRT(S) [GeV],,,900.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
95.0,94.5,95.5,0.0005415,0.0001081,-0.0001081
96.0,95.5,96.5,0.0005067,0.0001029,-0.0001029
97.0,96.5,97.5,0.0004758,9.78e-05,-9.78e-05
98.0,97.5,98.5,0.0004451,9.317e-05,-9.317e-05
99.0,98.5,99.5,0.0004233,8.97e-05,-8.97e-05
100.0,99.5,100.5,0.0003921,8.391e-05,-8.391e-05
101.0,100.5,101.5,0.0003752,8.162e-05,-8.162e-05
102.0,101.5,102.5,0.0003439,7.595e-05,-7.595e-05
103.0,102.5,103.5,0.0003246,7.258e-05,-7.258e-05
104.0,103.5,104.5,0.0003013,6.835e-05,-6.835e-05
105.0,104.5,105.5,0.0002825,6.483e-05,-6.483e-05
106.0,105.5,106.5,0.0002662,6.174e-05,-6.174e-05
107.0,106.5,107.5,0.0002444,5.778e-05,-5.778e-05
108.0,107.5,108.5,0.0002335,5.587e-05,-5.587e-05
109.0,108.5,109.5,0.0002151,5.201e-05,-5.201e-05
110.0,109.5,110.5,0.0002018,4.933e-05,-4.933e-05
111.0,110.5,111.5,0.0001876,4.651e-05,-4.651e-05
112.0,111.5,112.5,0.0001752,4.388e-05,-4.388e-05
113.0,112.5,113.5,0.0001635,4.161e-05,-4.161e-05
114.0,113.5,114.5,0.0001512,3.881e-05,-3.881e-05
115.0,114.5,115.5,0.0001421,3.679e-05,-3.679e-05
116.0,115.5,116.5,0.0001341,3.533e-05,-3.533e-05

