#: table_doi: 10.17182/hepdata.78802.v1/t28
#: name: Table 28
#: description: Multiplicity distribution in the pseudorapidity region -3.0 to 3.0 for INEL collisions at a centre-of-mass energy of 8000 GeV.
#: data_file: Table28.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 8000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.0-3.0
#: SQRT(S) [GeV],,,8000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
106.0,105.5,106.5,0.001392,0.0003374,-0.0003374
107.0,106.5,107.5,0.001341,0.0003272,-0.0003272
108.0,107.5,108.5,0.001286,0.000318,-0.000318
109.0,108.5,109.5,0.001252,0.000312,-0.000312
110.0,109.5,110.5,0.001224,0.0003087,-0.0003087
111.0,110.5,111.5,0.001195,0.0003052,-0.0003052
112.0,111.5,112.5,0.001135,0.0002934,-0.0002934
113.0,112.5,113.5,0.001111,0.00029,-0.00029
114.0,113.5,114.5,0.001088,0.0002875,-0.0002875
115.0,114.5,115.5,0.001042,0.0002787,-0.0002787
116.0,115.5,116.5,0.001014,0.0002738,-0.0002738
117.0,116.5,117.5,0.0009825,0.000269,-0.000269
118.0,117.5,118.5,0.0009283,0.0002563,-0.0002563
119.0,118.5,119.5,0.0009178,0.0002563,-0.0002563
120.0,119.5,120.5,0.0008911,0.0002517,-0.0002517
121.0,120.5,121.5,0.0008535,0.0002445,-0.0002445
122.0,121.5,122.5,0.000834,0.0002414,-0.0002414
123.0,122.5,123.5,0.0008086,0.0002362,-0.0002362
124.0,123.5,124.5,0.0007841,0.0002318,-0.0002318
125.0,124.5,125.5,0.0007508,0.0002248,-0.0002248
126.0,125.5,126.5,0.0007204,0.0002183,-0.0002183
127.0,126.5,127.5,0.0007048,0.0002154,-0.0002154
128.0,127.5,128.5,0.0006709,0.0002081,-0.0002081
129.0,128.5,129.5,0.0006667,0.0002082,-0.0002082
130.0,129.5,130.5,0.000639,0.000202,-0.000202
131.0,130.5,131.5,0.0006124,0.0001958,-0.0001958
132.0,131.5,132.5,0.0005906,0.0001899,-0.0001899
133.0,132.5,133.5,0.000569,0.0001844,-0.0001844
134.0,133.5,134.5,0.0005528,0.0001808,-0.0001808
135.0,134.5,135.5,0.0005316,0.000176,-0.000176
136.0,135.5,136.5,0.0005145,0.0001715,-0.0001715
137.0,136.5,137.5,0.0004929,0.000166,-0.000166
138.0,137.5,138.5,0.0004753,0.0001612,-0.0001612
139.0,138.5,139.5,0.0004569,0.0001559,-0.0001559
140.0,139.5,140.5,0.0004418,0.0001522,-0.0001522
141.0,140.5,141.5,0.0004246,0.0001468,-0.0001468
142.0,141.5,142.5,0.0004081,0.0001425,-0.0001425
143.0,142.5,143.5,0.0003933,0.0001382,-0.0001382
144.0,143.5,144.5,0.0003749,0.0001319,-0.0001319
145.0,144.5,145.5,0.0003666,0.0001302,-0.0001302
146.0,145.5,146.5,0.0003556,0.000127,-0.000127
147.0,146.5,147.5,0.000335,0.0001204,-0.0001204
148.0,147.5,148.5,0.0003288,0.0001187,-0.0001187
149.0,148.5,149.5,0.0003126,0.0001134,-0.0001134
150.0,149.5,150.5,0.0003037,0.0001114,-0.0001114
151.0,150.5,151.5,0.0002919,0.0001073,-0.0001073
152.0,151.5,152.5,0.0002836,0.0001046,-0.0001046
153.0,152.5,153.5,0.000268,9.907e-05,-9.907e-05
154.0,153.5,154.5,0.00026,9.701e-05,-9.701e-05
155.0,154.5,155.5,0.0002502,9.379e-05,-9.379e-05
156.0,155.5,156.5,0.0002473,9.305e-05,-9.305e-05
157.0,156.5,157.5,0.000233,8.897e-05,-8.897e-05
158.0,157.5,158.5,0.0002255,8.574e-05,-8.574e-05
159.0,158.5,159.5,0.0002157,8.295e-05,-8.295e-05
160.0,159.5,160.5,0.0002081,8.02e-05,-8.02e-05
161.0,160.5,161.5,0.0002012,7.793e-05,-7.793e-05
162.0,161.5,162.5,0.0001938,7.57e-05,-7.57e-05
163.0,162.5,163.5,0.0001848,7.234e-05,-7.234e-05
164.0,163.5,164.5,0.0001798,7.096e-05,-7.096e-05
165.0,164.5,165.5,0.0001717,6.792e-05,-6.792e-05
166.0,165.5,166.5,0.0001687,6.756e-05,-6.756e-05
167.0,166.5,167.5,0.0001608,6.469e-05,-6.469e-05
168.0,167.5,168.5,0.0001541,6.251e-05,-6.251e-05
169.0,168.5,169.5,0.0001473,6.058e-05,-6.058e-05
170.0,169.5,170.5,0.0001427,5.842e-05,-5.842e-05
171.0,170.5,171.5,0.0001394,5.74e-05,-5.74e-05
172.0,171.5,172.5,0.0001316,5.452e-05,-5.452e-05
173.0,172.5,173.5,0.0001255,5.232e-05,-5.232e-05
174.0,173.5,174.5,0.0001224,5.148e-05,-5.148e-05
175.0,174.5,175.5,0.0001173,4.971e-05,-4.971e-05
176.0,175.5,176.5,0.0001137,4.851e-05,-4.851e-05
177.0,176.5,177.5,0.0001078,4.644e-05,-4.644e-05
178.0,177.5,178.5,0.0001023,4.449e-05,-4.449e-05
179.0,178.5,179.5,0.0001001,4.369e-05,-4.369e-05
180.0,179.5,180.5,9.592e-05,4.223e-05,-4.223e-05
181.0,180.5,181.5,9.002e-05,3.962e-05,-3.962e-05
182.0,181.5,182.5,8.666e-05,3.81e-05,-3.81e-05
183.0,182.5,183.5,8.501e-05,3.765e-05,-3.765e-05
184.0,183.5,184.5,8.014e-05,3.616e-05,-3.616e-05
185.0,184.5,185.5,7.697e-05,3.462e-05,-3.462e-05
186.0,185.5,186.5,7.217e-05,3.266e-05,-3.266e-05
187.0,186.5,187.5,6.907e-05,3.119e-05,-3.119e-05
188.0,187.5,188.5,6.559e-05,3.03e-05,-3.03e-05
189.0,188.5,189.5,6.269e-05,2.87e-05,-2.87e-05
190.0,189.5,190.5,6.065e-05,2.835e-05,-2.835e-05
191.0,190.5,191.5,5.766e-05,2.72e-05,-2.72e-05

