#: table_doi: 10.17182/hepdata.78802.v1/t40
#: name: Table 40
#: description: Multiplicity distribution in the pseudorapidity region -3.4 to 5.0 for INEL>0 collisions at a centre-of-mass energy of 7000 GeV.
#: data_file: Table40.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 7000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.4-5.0
#: SQRT(S) [GeV],,,7000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
42.0,41.5,42.5,0.009488,0.0004572,-0.0004572
43.0,42.5,43.5,0.009401,0.000486,-0.000486
44.0,43.5,44.5,0.009156,0.0005624,-0.0005624
45.0,44.5,45.5,0.00905,0.0005335,-0.0005335
46.0,45.5,46.5,0.008735,0.0005766,-0.0005766
47.0,46.5,47.5,0.008618,0.0004875,-0.0004875
48.0,47.5,48.5,0.008371,0.000475,-0.000475
49.0,48.5,49.5,0.008284,0.000472,-0.000472
50.0,49.5,50.5,0.008061,0.0005582,-0.0005582
51.0,50.5,51.5,0.007802,0.0004969,-0.0004969
52.0,51.5,52.5,0.007696,0.0005584,-0.0005584
53.0,52.5,53.5,0.007486,0.0005588,-0.0005588
54.0,53.5,54.5,0.007387,0.0005865,-0.0005865
55.0,54.5,55.5,0.007204,0.000589,-0.000589
56.0,55.5,56.5,0.007013,0.0005659,-0.0005659
57.0,56.5,57.5,0.006886,0.0006016,-0.0006016
58.0,57.5,58.5,0.006792,0.0006201,-0.0006201
59.0,58.5,59.5,0.00666,0.0006154,-0.0006154
60.0,59.5,60.5,0.006508,0.0006092,-0.0006092
61.0,60.5,61.5,0.006412,0.000609,-0.000609
62.0,61.5,62.5,0.006284,0.0006167,-0.0006167
63.0,62.5,63.5,0.006163,0.0006776,-0.0006776
64.0,63.5,64.5,0.006092,0.000633,-0.000633
65.0,64.5,65.5,0.006001,0.0006261,-0.0006261
66.0,65.5,66.5,0.005919,0.0006637,-0.0006637
67.0,66.5,67.5,0.005755,0.0006177,-0.0006177
68.0,67.5,68.5,0.005674,0.0006752,-0.0006752
69.0,68.5,69.5,0.005602,0.0006677,-0.0006677
70.0,69.5,70.5,0.005473,0.0006651,-0.0006651
71.0,70.5,71.5,0.005418,0.0006635,-0.0006635
72.0,71.5,72.5,0.005288,0.0006694,-0.0006694
73.0,72.5,73.5,0.005246,0.000669,-0.000669
74.0,73.5,74.5,0.005105,0.0006798,-0.0006798
75.0,74.5,75.5,0.005053,0.0006887,-0.0006887
76.0,75.5,76.5,0.004937,0.0006863,-0.0006863
77.0,76.5,77.5,0.004834,0.0006901,-0.0006901
78.0,77.5,78.5,0.004773,0.0006722,-0.0006722
79.0,78.5,79.5,0.004706,0.0006858,-0.0006858
80.0,79.5,80.5,0.004592,0.0006939,-0.0006939
81.0,80.5,81.5,0.004516,0.0006918,-0.0006918
82.0,81.5,82.5,0.004446,0.0006985,-0.0006985
83.0,82.5,83.5,0.004342,0.0007002,-0.0007002
84.0,83.5,84.5,0.004217,0.0006622,-0.0006622
85.0,84.5,85.5,0.004199,0.0006927,-0.0006927
86.0,85.5,86.5,0.004058,0.0006632,-0.0006632
87.0,86.5,87.5,0.004021,0.0006817,-0.0006817
88.0,87.5,88.5,0.00398,0.0006704,-0.0006704
89.0,88.5,89.5,0.003876,0.0007047,-0.0007047
90.0,89.5,90.5,0.003798,0.0006746,-0.0006746
91.0,90.5,91.5,0.003715,0.0006777,-0.0006777
92.0,91.5,92.5,0.003639,0.000649,-0.000649
93.0,92.5,93.5,0.003596,0.0006505,-0.0006505
94.0,93.5,94.5,0.00349,0.0006453,-0.0006453
95.0,94.5,95.5,0.003419,0.0006391,-0.0006391
96.0,95.5,96.5,0.003391,0.0006575,-0.0006575
97.0,96.5,97.5,0.003312,0.0006442,-0.0006442
98.0,97.5,98.5,0.003224,0.0006341,-0.0006341
99.0,98.5,99.5,0.003184,0.0006313,-0.0006313
100.0,99.5,100.5,0.003114,0.0006336,-0.0006336
101.0,100.5,101.5,0.003042,0.000625,-0.000625
102.0,101.5,102.5,0.002969,0.0006206,-0.0006206
103.0,102.5,103.5,0.002902,0.0006091,-0.0006091
104.0,103.5,104.5,0.002837,0.0006153,-0.0006153
105.0,104.5,105.5,0.002799,0.0006305,-0.0006305
106.0,105.5,106.5,0.002748,0.0006181,-0.0006181
107.0,106.5,107.5,0.002696,0.0006215,-0.0006215
108.0,107.5,108.5,0.002626,0.0006179,-0.0006179
109.0,108.5,109.5,0.002587,0.0006036,-0.0006036
110.0,109.5,110.5,0.002505,0.0005951,-0.0005951
111.0,110.5,111.5,0.002465,0.0006018,-0.0006018
112.0,111.5,112.5,0.002399,0.0005962,-0.0005962
113.0,112.5,113.5,0.002359,0.0005867,-0.0005867
114.0,113.5,114.5,0.002298,0.0005815,-0.0005815
115.0,114.5,115.5,0.002257,0.0005836,-0.0005836
116.0,115.5,116.5,0.002204,0.0005799,-0.0005799
117.0,116.5,117.5,0.002149,0.0005653,-0.0005653
118.0,117.5,118.5,0.002102,0.0005596,-0.0005596
119.0,118.5,119.5,0.002053,0.0005522,-0.0005522
120.0,119.5,120.5,0.002016,0.0005589,-0.0005589
121.0,120.5,121.5,0.001966,0.0005397,-0.0005397
122.0,121.5,122.5,0.001908,0.0005296,-0.0005296
123.0,122.5,123.5,0.001861,0.0005312,-0.0005312
124.0,123.5,124.5,0.001842,0.0005419,-0.0005419
125.0,124.5,125.5,0.001782,0.0005207,-0.0005207
126.0,125.5,126.5,0.001742,0.0005138,-0.0005138
127.0,126.5,127.5,0.001715,0.0005169,-0.0005169
128.0,127.5,128.5,0.001654,0.0004971,-0.0004971
129.0,128.5,129.5,0.001627,0.0004957,-0.0004957
130.0,129.5,130.5,0.001567,0.0004784,-0.0004784
131.0,130.5,131.5,0.00154,0.0004797,-0.0004797
132.0,131.5,132.5,0.001508,0.0004793,-0.0004793
133.0,132.5,133.5,0.001473,0.0004699,-0.0004699
134.0,133.5,134.5,0.001427,0.0004606,-0.0004606
135.0,134.5,135.5,0.001396,0.0004541,-0.0004541
136.0,135.5,136.5,0.001347,0.0004398,-0.0004398
137.0,136.5,137.5,0.001319,0.0004384,-0.0004384
138.0,137.5,138.5,0.001301,0.0004346,-0.0004346
139.0,138.5,139.5,0.001251,0.000427,-0.000427
140.0,139.5,140.5,0.001227,0.0004236,-0.0004236
141.0,140.5,141.5,0.001187,0.0004097,-0.0004097
142.0,141.5,142.5,0.001156,0.0004001,-0.0004001
143.0,142.5,143.5,0.001127,0.0003926,-0.0003926
144.0,143.5,144.5,0.001099,0.0003916,-0.0003916
145.0,144.5,145.5,0.001071,0.0003859,-0.0003859
146.0,145.5,146.5,0.001048,0.0003748,-0.0003748
147.0,146.5,147.5,0.001024,0.0003736,-0.0003736
148.0,147.5,148.5,0.0009916,0.0003614,-0.0003614
149.0,148.5,149.5,0.0009662,0.000356,-0.000356
150.0,149.5,150.5,0.0009326,0.0003487,-0.0003487
151.0,150.5,151.5,0.0009239,0.000347,-0.000347
152.0,151.5,152.5,0.0008953,0.0003384,-0.0003384
153.0,152.5,153.5,0.0008697,0.0003283,-0.0003283
154.0,153.5,154.5,0.0008434,0.0003291,-0.0003291
155.0,154.5,155.5,0.0008297,0.0003194,-0.0003194
156.0,155.5,156.5,0.0008059,0.0003145,-0.0003145
157.0,156.5,157.5,0.0007864,0.0003127,-0.0003127
158.0,157.5,158.5,0.0007576,0.0002997,-0.0002997
159.0,158.5,159.5,0.0007345,0.0002969,-0.0002969
160.0,159.5,160.5,0.0007169,0.0002899,-0.0002899
161.0,160.5,161.5,0.0007012,0.0002882,-0.0002882
162.0,161.5,162.5,0.0006772,0.0002811,-0.0002811
163.0,162.5,163.5,0.0006571,0.0002739,-0.0002739
164.0,163.5,164.5,0.0006394,0.0002722,-0.0002722
165.0,164.5,165.5,0.000623,0.0002645,-0.0002645
166.0,165.5,166.5,0.0006059,0.0002583,-0.0002583
167.0,166.5,167.5,0.0005892,0.0002558,-0.0002558
168.0,167.5,168.5,0.000575,0.0002492,-0.0002492
169.0,168.5,169.5,0.0005487,0.0002402,-0.0002402
170.0,169.5,170.5,0.0005383,0.0002379,-0.0002379
171.0,170.5,171.5,0.0005211,0.0002339,-0.0002339
172.0,171.5,172.5,0.0005086,0.0002271,-0.0002271
173.0,172.5,173.5,0.0004965,0.0002255,-0.0002255
174.0,173.5,174.5,0.0004853,0.0002235,-0.0002235
175.0,174.5,175.5,0.0004688,0.0002181,-0.0002181
176.0,175.5,176.5,0.0004504,0.0002105,-0.0002105
177.0,176.5,177.5,0.0004351,0.0002054,-0.0002054
178.0,177.5,178.5,0.0004241,0.0002024,-0.0002024
179.0,178.5,179.5,0.0004113,0.0001974,-0.0001974
180.0,179.5,180.5,0.0004028,0.0001946,-0.0001946
181.0,180.5,181.5,0.0003872,0.0001893,-0.0001893
182.0,181.5,182.5,0.0003744,0.0001843,-0.0001843
183.0,182.5,183.5,0.0003661,0.0001791,-0.0001791
184.0,183.5,184.5,0.0003509,0.000176,-0.000176
185.0,184.5,185.5,0.0003406,0.0001721,-0.0001721
186.0,185.5,186.5,0.0003304,0.0001681,-0.0001681
187.0,186.5,187.5,0.0003194,0.0001639,-0.0001639
188.0,187.5,188.5,0.0003078,0.000159,-0.000159
189.0,188.5,189.5,0.0003004,0.0001556,-0.0001556
190.0,189.5,190.5,0.0002922,0.0001529,-0.0001529
191.0,190.5,191.5,0.0002827,0.0001507,-0.0001507
192.0,191.5,192.5,0.0002745,0.0001456,-0.0001456
193.0,192.5,193.5,0.0002643,0.0001427,-0.0001427
194.0,193.5,194.5,0.0002566,0.0001388,-0.0001388
195.0,194.5,195.5,0.0002466,0.0001345,-0.0001345
196.0,195.5,196.5,0.0002398,0.0001311,-0.0001311
197.0,196.5,197.5,0.000234,0.0001284,-0.0001284
198.0,197.5,198.5,0.0002237,0.0001248,-0.0001248
199.0,198.5,199.5,0.0002196,0.000123,-0.000123
200.0,199.5,200.5,0.0002096,0.0001181,-0.0001181
201.0,200.5,201.5,0.0002042,0.0001156,-0.0001156
202.0,201.5,202.5,0.0001943,0.0001112,-0.0001112
203.0,202.5,203.5,0.0001887,0.0001075,-0.0001075
204.0,203.5,204.5,0.0001832,0.0001059,-0.0001059
205.0,204.5,205.5,0.0001771,0.0001033,-0.0001033
206.0,205.5,206.5,0.0001691,9.972e-05,-9.972e-05
207.0,206.5,207.5,0.0001652,9.699e-05,-9.699e-05
208.0,207.5,208.5,0.0001599,9.483e-05,-9.483e-05
209.0,208.5,209.5,0.0001529,9.102e-05,-9.102e-05
210.0,209.5,210.5,0.0001476,8.809e-05,-8.809e-05
211.0,210.5,211.5,0.0001441,8.642e-05,-8.642e-05
212.0,211.5,212.5,0.0001386,8.283e-05,-8.283e-05
213.0,212.5,213.5,0.0001346,8.137e-05,-8.137e-05
214.0,213.5,214.5,0.0001282,7.738e-05,-7.738e-05
215.0,214.5,215.5,0.0001236,7.596e-05,-7.596e-05
216.0,215.5,216.5,0.00012,7.358e-05,-7.358e-05
217.0,216.5,217.5,0.0001135,6.968e-05,-6.968e-05
218.0,217.5,218.5,0.0001103,6.899e-05,-6.899e-05
219.0,218.5,219.5,0.0001067,6.68e-05,-6.68e-05
220.0,219.5,220.5,0.000103,6.5e-05,-6.5e-05
221.0,220.5,221.5,9.897e-05,6.271e-05,-6.271e-05
222.0,221.5,222.5,9.458e-05,5.983e-05,-5.983e-05
223.0,222.5,223.5,9.244e-05,5.894e-05,-5.894e-05
224.0,223.5,224.5,8.856e-05,5.689e-05,-5.689e-05
225.0,224.5,225.5,8.492e-05,5.453e-05,-5.453e-05
226.0,225.5,226.5,8.025e-05,5.255e-05,-5.255e-05
227.0,226.5,227.5,7.86e-05,5.093e-05,-5.093e-05
228.0,227.5,228.5,7.579e-05,4.931e-05,-4.931e-05
229.0,228.5,229.5,7.277e-05,4.791e-05,-4.791e-05
230.0,229.5,230.5,6.904e-05,4.53e-05,-4.53e-05
231.0,230.5,231.5,6.682e-05,4.461e-05,-4.461e-05
232.0,231.5,232.5,6.4e-05,4.301e-05,-4.301e-05
233.0,232.5,233.5,6.201e-05,4.174e-05,-4.174e-05
234.0,233.5,234.5,5.975e-05,4.021e-05,-4.021e-05
235.0,234.5,235.5,5.706e-05,3.876e-05,-3.876e-05
236.0,235.5,236.5,5.442e-05,3.748e-05,-3.748e-05
237.0,236.5,237.5,5.298e-05,3.616e-05,-3.616e-05
238.0,237.5,238.5,5.071e-05,3.48e-05,-3.48e-05
239.0,238.5,239.5,4.886e-05,3.41e-05,-3.41e-05

