#: table_doi: 10.17182/hepdata.78802.v1/t30
#: name: Table 30
#: description: Multiplicity distribution in the pseudorapidity region -3.4 to 5.0 for INEL collisions at a centre-of-mass energy of 8000 GeV.
#: data_file: Table30.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 8000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.4-5.0
#: SQRT(S) [GeV],,,8000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
129.0,128.5,129.5,0.001346,0.0003989,-0.0003989
130.0,129.5,130.5,0.001317,0.0003937,-0.0003937
131.0,130.5,131.5,0.001256,0.0003789,-0.0003789
132.0,131.5,132.5,0.001242,0.0003775,-0.0003775
133.0,132.5,133.5,0.001217,0.0003763,-0.0003763
134.0,133.5,134.5,0.001195,0.000372,-0.000372
135.0,134.5,135.5,0.001144,0.0003605,-0.0003605
136.0,135.5,136.5,0.001116,0.0003547,-0.0003547
137.0,136.5,137.5,0.001113,0.0003582,-0.0003582
138.0,137.5,138.5,0.001083,0.0003516,-0.0003516
139.0,138.5,139.5,0.001049,0.0003444,-0.0003444
140.0,139.5,140.5,0.001041,0.000343,-0.000343
141.0,140.5,141.5,0.0009991,0.0003348,-0.0003348
142.0,141.5,142.5,0.0009676,0.0003265,-0.0003265
143.0,142.5,143.5,0.0009546,0.0003252,-0.0003252
144.0,143.5,144.5,0.0009155,0.0003156,-0.0003156
145.0,144.5,145.5,0.0009135,0.0003172,-0.0003172
146.0,145.5,146.5,0.0008969,0.0003143,-0.0003143
147.0,146.5,147.5,0.00087,0.0003085,-0.0003085
148.0,147.5,148.5,0.0008518,0.0003041,-0.0003041
149.0,148.5,149.5,0.0008249,0.0002984,-0.0002984
150.0,149.5,150.5,0.0008142,0.000296,-0.000296
151.0,150.5,151.5,0.00079,0.0002904,-0.0002904
152.0,151.5,152.5,0.0007676,0.0002831,-0.0002831
153.0,152.5,153.5,0.0007453,0.0002787,-0.0002787
154.0,153.5,154.5,0.000723,0.0002736,-0.0002736
155.0,154.5,155.5,0.0007033,0.0002675,-0.0002675
156.0,155.5,156.5,0.0006803,0.0002608,-0.0002608
157.0,156.5,157.5,0.0006728,0.0002604,-0.0002604
158.0,157.5,158.5,0.000659,0.0002579,-0.0002579
159.0,158.5,159.5,0.0006469,0.0002542,-0.0002542
160.0,159.5,160.5,0.0006276,0.0002495,-0.0002495
161.0,160.5,161.5,0.0006015,0.0002406,-0.0002406
162.0,161.5,162.5,0.0005833,0.0002358,-0.0002358
163.0,162.5,163.5,0.0005799,0.0002362,-0.0002362
164.0,163.5,164.5,0.0005606,0.00023,-0.00023
165.0,164.5,165.5,0.0005435,0.0002249,-0.0002249
166.0,165.5,166.5,0.0005339,0.0002221,-0.0002221
167.0,166.5,167.5,0.0005126,0.0002152,-0.0002152
168.0,167.5,168.5,0.0005067,0.0002142,-0.0002142
169.0,168.5,169.5,0.0004801,0.0002048,-0.0002048
170.0,169.5,170.5,0.0004727,0.0002037,-0.0002037
171.0,170.5,171.5,0.000452,0.0001953,-0.0001953
172.0,171.5,172.5,0.0004464,0.0001944,-0.0001944
173.0,172.5,173.5,0.0004338,0.0001894,-0.0001894
174.0,173.5,174.5,0.0004211,0.0001855,-0.0001855
175.0,174.5,175.5,0.0004132,0.0001833,-0.0001833
176.0,175.5,176.5,0.0003932,0.0001757,-0.0001757
177.0,176.5,177.5,0.0003829,0.0001726,-0.0001726
178.0,177.5,178.5,0.0003679,0.0001664,-0.0001664
179.0,178.5,179.5,0.0003641,0.0001662,-0.0001662
180.0,179.5,180.5,0.0003461,0.0001588,-0.0001588
181.0,180.5,181.5,0.0003437,0.0001588,-0.0001588
182.0,181.5,182.5,0.0003319,0.0001535,-0.0001535
183.0,182.5,183.5,0.0003195,0.0001491,-0.0001491
184.0,183.5,184.5,0.0003094,0.000145,-0.000145
185.0,184.5,185.5,0.0002998,0.0001413,-0.0001413
186.0,185.5,186.5,0.0002941,0.0001401,-0.0001401
187.0,186.5,187.5,0.000282,0.0001343,-0.0001343
188.0,187.5,188.5,0.0002748,0.0001319,-0.0001319
189.0,188.5,189.5,0.0002659,0.000128,-0.000128
190.0,189.5,190.5,0.0002607,0.0001259,-0.0001259
191.0,190.5,191.5,0.0002461,0.0001194,-0.0001194
192.0,191.5,192.5,0.0002416,0.0001187,-0.0001187
193.0,192.5,193.5,0.0002347,0.0001161,-0.0001161
194.0,193.5,194.5,0.0002282,0.0001132,-0.0001132
195.0,194.5,195.5,0.000218,0.0001083,-0.0001083
196.0,195.5,196.5,0.0002151,0.0001078,-0.0001078
197.0,196.5,197.5,0.0002078,0.0001042,-0.0001042
198.0,197.5,198.5,0.0002005,0.0001013,-0.0001013
199.0,198.5,199.5,0.0001941,9.856e-05,-9.856e-05
200.0,199.5,200.5,0.0001891,9.654e-05,-9.654e-05
201.0,200.5,201.5,0.0001844,9.483e-05,-9.483e-05
202.0,201.5,202.5,0.000177,9.176e-05,-9.176e-05
203.0,202.5,203.5,0.0001728,9.004e-05,-9.004e-05
204.0,203.5,204.5,0.0001654,8.66e-05,-8.66e-05
205.0,204.5,205.5,0.0001637,8.607e-05,-8.607e-05
206.0,205.5,206.5,0.0001579,8.363e-05,-8.363e-05
207.0,206.5,207.5,0.0001538,8.139e-05,-8.139e-05
208.0,207.5,208.5,0.0001477,7.875e-05,-7.875e-05
209.0,208.5,209.5,0.0001437,7.734e-05,-7.734e-05
210.0,209.5,210.5,0.0001384,7.5e-05,-7.5e-05
211.0,210.5,211.5,0.0001341,7.284e-05,-7.284e-05
212.0,211.5,212.5,0.0001287,7.035e-05,-7.035e-05
213.0,212.5,213.5,0.0001254,6.877e-05,-6.877e-05
214.0,213.5,214.5,0.0001202,6.646e-05,-6.646e-05
215.0,214.5,215.5,0.0001165,6.465e-05,-6.465e-05
216.0,215.5,216.5,0.0001128,6.307e-05,-6.307e-05
217.0,216.5,217.5,0.0001087,6.139e-05,-6.139e-05
218.0,217.5,218.5,0.0001054,5.992e-05,-5.992e-05
219.0,218.5,219.5,0.0001023,5.868e-05,-5.868e-05
220.0,219.5,220.5,9.797e-05,5.631e-05,-5.631e-05
221.0,220.5,221.5,9.573e-05,5.547e-05,-5.547e-05
222.0,221.5,222.5,9.127e-05,5.277e-05,-5.277e-05
223.0,222.5,223.5,8.823e-05,5.155e-05,-5.155e-05
224.0,223.5,224.5,8.624e-05,5.062e-05,-5.062e-05
225.0,224.5,225.5,8.217e-05,4.852e-05,-4.852e-05
226.0,225.5,226.5,7.971e-05,4.771e-05,-4.771e-05
227.0,226.5,227.5,7.607e-05,4.548e-05,-4.548e-05
228.0,227.5,228.5,7.448e-05,4.458e-05,-4.458e-05
229.0,228.5,229.5,7.155e-05,4.319e-05,-4.319e-05
230.0,229.5,230.5,6.792e-05,4.136e-05,-4.136e-05
231.0,230.5,231.5,6.701e-05,4.12e-05,-4.12e-05
232.0,231.5,232.5,6.372e-05,3.921e-05,-3.921e-05
233.0,232.5,233.5,6.191e-05,3.821e-05,-3.821e-05
234.0,233.5,234.5,5.843e-05,3.65e-05,-3.65e-05
235.0,234.5,235.5,5.601e-05,3.476e-05,-3.476e-05
236.0,235.5,236.5,5.402e-05,3.412e-05,-3.412e-05
237.0,236.5,237.5,5.264e-05,3.325e-05,-3.325e-05
238.0,237.5,238.5,5.087e-05,3.198e-05,-3.198e-05
239.0,238.5,239.5,4.852e-05,3.083e-05,-3.083e-05

