#: table_doi: 10.17182/hepdata.78802.v1/t35
#: name: Table 35
#: description: Multiplicity distribution in the pseudorapidity region -3.4 to 5.0 for INEL>0 collisions at a centre-of-mass energy of 900 GeV.
#: data_file: Table35.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 900
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.4-5.0
#: SQRT(S) [GeV],,,900.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
1.0,0.5,1.5,0.03309,0.01554,-0.01554
2.0,1.5,2.5,0.0237,0.009462,-0.009462
3.0,2.5,3.5,0.01446,0.00568,-0.00568
4.0,3.5,4.5,0.01075,0.003057,-0.003057
5.0,4.5,5.5,0.01002,0.002324,-0.002324
6.0,5.5,6.5,0.01008,0.001649,-0.001649
7.0,6.5,7.5,0.01085,0.001392,-0.001392
8.0,7.5,8.5,0.01252,0.001396,-0.001396
9.0,8.5,9.5,0.01464,0.001569,-0.001569
10.0,9.5,10.5,0.016,0.001649,-0.001649
11.0,10.5,11.5,0.01769,0.00172,-0.00172
12.0,11.5,12.5,0.01884,0.001776,-0.001776
13.0,12.5,13.5,0.02041,0.001928,-0.001928
14.0,13.5,14.5,0.02175,0.002047,-0.002047
15.0,14.5,15.5,0.02259,0.002039,-0.002039
16.0,15.5,16.5,0.02305,0.001912,-0.001912
17.0,16.5,17.5,0.02353,0.001765,-0.001765
18.0,17.5,18.5,0.0234,0.001609,-0.001609
19.0,18.5,19.5,0.02337,0.001506,-0.001506
20.0,19.5,20.5,0.02306,0.001388,-0.001388
21.0,20.5,21.5,0.0228,0.001216,-0.001216
22.0,21.5,22.5,0.02213,0.0009667,-0.0009667
23.0,22.5,23.5,0.02135,0.0006811,-0.0006811
24.0,23.5,24.5,0.02075,0.0004318,-0.0004318
25.0,24.5,25.5,0.01998,0.000274,-0.000274
26.0,25.5,26.5,0.01935,0.0002476,-0.0002476
27.0,26.5,27.5,0.01858,0.0002483,-0.0002483
28.0,27.5,28.5,0.01796,0.0001984,-0.0001984
29.0,28.5,29.5,0.01733,0.0001636,-0.0001636
30.0,29.5,30.5,0.01681,0.0002452,-0.0002452
31.0,30.5,31.5,0.01641,0.0003486,-0.0003486
32.0,31.5,32.5,0.01572,0.0003789,-0.0003789
33.0,32.5,33.5,0.01525,0.0003053,-0.0003053
34.0,33.5,34.5,0.01473,0.0002172,-0.0002172
35.0,34.5,35.5,0.01435,0.0004793,-0.0004793
36.0,35.5,36.5,0.01402,0.0005671,-0.0005671
37.0,36.5,37.5,0.01364,0.0005928,-0.0005928
38.0,37.5,38.5,0.01293,0.0005739,-0.0005739
39.0,38.5,39.5,0.01248,0.0005757,-0.0005757
40.0,39.5,40.5,0.0121,0.0004883,-0.0004883
41.0,40.5,41.5,0.01166,0.0004308,-0.0004308
42.0,41.5,42.5,0.01126,0.0004135,-0.0004135
43.0,42.5,43.5,0.01079,0.0003858,-0.0003858
44.0,43.5,44.5,0.01049,0.0004403,-0.0004403
45.0,44.5,45.5,0.01018,0.0004393,-0.0004393
46.0,45.5,46.5,0.00969,0.0004269,-0.0004269
47.0,46.5,47.5,0.009265,0.000409,-0.000409
48.0,47.5,48.5,0.009011,0.0003959,-0.0003959
49.0,48.5,49.5,0.008686,0.0003659,-0.0003659
50.0,49.5,50.5,0.008445,0.0003879,-0.0003879
51.0,50.5,51.5,0.008148,0.0004105,-0.0004105
52.0,51.5,52.5,0.007827,0.0004309,-0.0004309
53.0,52.5,53.5,0.007597,0.0004504,-0.0004504
54.0,53.5,54.5,0.007346,0.0004589,-0.0004589
55.0,54.5,55.5,0.007132,0.0004817,-0.0004817
56.0,55.5,56.5,0.006865,0.0004895,-0.0004895
57.0,56.5,57.5,0.006589,0.0004933,-0.0004933
58.0,57.5,58.5,0.006247,0.0004892,-0.0004892
59.0,58.5,59.5,0.006101,0.000499,-0.000499
60.0,59.5,60.5,0.005843,0.000498,-0.000498
61.0,60.5,61.5,0.005537,0.0004904,-0.0004904
62.0,61.5,62.5,0.005436,0.0004997,-0.0004997
63.0,62.5,63.5,0.005134,0.0004887,-0.0004887
64.0,63.5,64.5,0.00498,0.0004905,-0.0004905
65.0,64.5,65.5,0.004787,0.000487,-0.000487
66.0,65.5,66.5,0.004648,0.0004878,-0.0004878
67.0,66.5,67.5,0.004393,0.0004753,-0.0004753
68.0,67.5,68.5,0.004197,0.0004675,-0.0004675
69.0,68.5,69.5,0.004018,0.0004605,-0.0004605
70.0,69.5,70.5,0.003821,0.0004499,-0.0004499
71.0,70.5,71.5,0.003694,0.0004468,-0.0004468
72.0,71.5,72.5,0.003517,0.0004365,-0.0004365
73.0,72.5,73.5,0.00336,0.0004277,-0.0004277
74.0,73.5,74.5,0.003187,0.0004156,-0.0004156
75.0,74.5,75.5,0.003051,0.0004075,-0.0004075
76.0,75.5,76.5,0.002897,0.0003963,-0.0003963
77.0,76.5,77.5,0.002767,0.0003869,-0.0003869
78.0,77.5,78.5,0.002617,0.000374,-0.000374
79.0,78.5,79.5,0.002515,0.0003675,-0.0003675
80.0,79.5,80.5,0.002401,0.0003581,-0.0003581
81.0,80.5,81.5,0.002263,0.0003446,-0.0003446
82.0,81.5,82.5,0.002149,0.0003337,-0.0003337
83.0,82.5,83.5,0.002042,0.0003234,-0.0003234
84.0,83.5,84.5,0.001943,0.0003136,-0.0003136
85.0,84.5,85.5,0.001842,0.0003031,-0.0003031
86.0,85.5,86.5,0.001735,0.0002907,-0.0002907
87.0,86.5,87.5,0.001672,0.0002851,-0.0002851
88.0,87.5,88.5,0.001608,0.0002792,-0.0002792
89.0,88.5,89.5,0.001513,0.0002676,-0.0002676
90.0,89.5,90.5,0.00144,0.0002585,-0.0002585
91.0,90.5,91.5,0.001376,0.0002513,-0.0002513
92.0,91.5,92.5,0.001272,0.0002359,-0.0002359
93.0,92.5,93.5,0.001224,0.0002314,-0.0002314
94.0,93.5,94.5,0.001162,0.0002228,-0.0002228
95.0,94.5,95.5,0.001106,0.0002152,-0.0002152
96.0,95.5,96.5,0.001036,0.0002052,-0.0002052
97.0,96.5,97.5,0.000987,0.0001982,-0.0001982
98.0,97.5,98.5,0.0009286,0.0001891,-0.0001891
99.0,98.5,99.5,0.0008722,0.0001804,-0.0001804
100.0,99.5,100.5,0.0008279,0.0001738,-0.0001738
101.0,100.5,101.5,0.0007804,0.0001663,-0.0001663
102.0,101.5,102.5,0.0007412,0.0001601,-0.0001601
103.0,102.5,103.5,0.000705,0.0001545,-0.0001545
104.0,103.5,104.5,0.0006564,0.0001455,-0.0001455
105.0,104.5,105.5,0.0006165,0.0001386,-0.0001386
106.0,105.5,106.5,0.0005868,0.0001339,-0.0001339
107.0,106.5,107.5,0.0005453,0.0001261,-0.0001261
108.0,107.5,108.5,0.0005134,0.0001202,-0.0001202
109.0,108.5,109.5,0.0004883,0.0001158,-0.0001158
110.0,109.5,110.5,0.0004586,0.0001101,-0.0001101
111.0,110.5,111.5,0.0004266,0.0001037,-0.0001037
112.0,111.5,112.5,0.0004026,9.916e-05,-9.916e-05
113.0,112.5,113.5,0.00038,9.464e-05,-9.464e-05
114.0,113.5,114.5,0.0003524,8.884e-05,-8.884e-05
115.0,114.5,115.5,0.0003323,8.5e-05,-8.5e-05
116.0,115.5,116.5,0.0003127,8.082e-05,-8.082e-05
