#: table_doi: 10.17182/hepdata.78802.v1/t6
#: name: Table 6
#: description: Multiplicity distribution in the pseudorapidity region -2.0 to 2.0 for NSD collisions at a centre-of-mass energy of 7000 GeV.
#: data_file: Table6.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 7000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-2.0-2.0
#: SQRT(S) [GeV],,,7000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
49.0,48.5,49.5,0.006347,0.0005156,-0.0005156
50.0,49.5,50.5,0.006148,0.0005089,-0.0005089
51.0,50.5,51.5,0.005935,0.0004883,-0.0004883
52.0,51.5,52.5,0.005692,0.0004946,-0.0004946
53.0,52.5,53.5,0.005519,0.000497,-0.000497
54.0,53.5,54.5,0.005314,0.0004841,-0.0004841
55.0,54.5,55.5,0.00508,0.0004818,-0.0004818
56.0,55.5,56.5,0.004929,0.0004716,-0.0004716
57.0,56.5,57.5,0.004749,0.0004548,-0.0004548
58.0,57.5,58.5,0.004548,0.0004619,-0.0004619
59.0,58.5,59.5,0.004402,0.0004642,-0.0004642
60.0,59.5,60.5,0.004219,0.0004611,-0.0004611
61.0,60.5,61.5,0.004048,0.0004135,-0.0004135
62.0,61.5,62.5,0.003886,0.0004414,-0.0004414
63.0,62.5,63.5,0.00376,0.0004246,-0.0004246
64.0,63.5,64.5,0.003599,0.0004044,-0.0004044
65.0,64.5,65.5,0.003427,0.000406,-0.000406
66.0,65.5,66.5,0.003302,0.0003902,-0.0003902
67.0,66.5,67.5,0.00317,0.0003768,-0.0003768
68.0,67.5,68.5,0.003066,0.0003724,-0.0003724
69.0,68.5,69.5,0.002916,0.0003667,-0.0003667
70.0,69.5,70.5,0.002811,0.0003434,-0.0003434
71.0,70.5,71.5,0.002679,0.000341,-0.000341
72.0,71.5,72.5,0.002585,0.0003411,-0.0003411
73.0,72.5,73.5,0.002466,0.0003199,-0.0003199
74.0,73.5,74.5,0.002357,0.0003078,-0.0003078
75.0,74.5,75.5,0.00225,0.0002935,-0.0002935
76.0,75.5,76.5,0.002147,0.0003072,-0.0003072
77.0,76.5,77.5,0.002071,0.0002843,-0.0002843
78.0,77.5,78.5,0.001969,0.000283,-0.000283
79.0,78.5,79.5,0.001884,0.0002738,-0.0002738
80.0,79.5,80.5,0.001803,0.0002569,-0.0002569
81.0,80.5,81.5,0.001707,0.0002523,-0.0002523
82.0,81.5,82.5,0.001644,0.000246,-0.000246
83.0,82.5,83.5,0.001568,0.0002481,-0.0002481
84.0,83.5,84.5,0.001491,0.0002353,-0.0002353
85.0,84.5,85.5,0.001432,0.000237,-0.000237
86.0,85.5,86.5,0.001371,0.0002233,-0.0002233
87.0,86.5,87.5,0.001301,0.0002214,-0.0002214
88.0,87.5,88.5,0.001244,0.000216,-0.000216
89.0,88.5,89.5,0.001187,0.0002065,-0.0002065
90.0,89.5,90.5,0.001126,0.0002045,-0.0002045
91.0,90.5,91.5,0.00107,0.0001889,-0.0001889
92.0,91.5,92.5,0.00102,0.0001872,-0.0001872
93.0,92.5,93.5,0.0009675,0.0001862,-0.0001862
94.0,93.5,94.5,0.0009276,0.0001741,-0.0001741
95.0,94.5,95.5,0.0008719,0.0001727,-0.0001727
96.0,95.5,96.5,0.0008314,0.0001671,-0.0001671
97.0,96.5,97.5,0.0007936,0.0001597,-0.0001597
98.0,97.5,98.5,0.0007522,0.0001517,-0.0001517
99.0,98.5,99.5,0.0007104,0.0001514,-0.0001514
100.0,99.5,100.5,0.0006746,0.0001397,-0.0001397
101.0,100.5,101.5,0.0006409,0.0001335,-0.0001335
102.0,101.5,102.5,0.0006055,0.0001288,-0.0001288
103.0,102.5,103.5,0.0005749,0.0001236,-0.0001236
104.0,103.5,104.5,0.0005467,0.0001153,-0.0001153
105.0,104.5,105.5,0.0005147,0.0001151,-0.0001151
106.0,105.5,106.5,0.0004911,0.0001094,-0.0001094
107.0,106.5,107.5,0.0004599,0.0001041,-0.0001041
108.0,107.5,108.5,0.0004364,9.989e-05,-9.989e-05
109.0,108.5,109.5,0.0004094,9.562e-05,-9.562e-05
110.0,109.5,110.5,0.0003918,8.985e-05,-8.985e-05
111.0,110.5,111.5,0.0003696,8.805e-05,-8.805e-05
112.0,111.5,112.5,0.0003452,8.268e-05,-8.268e-05
113.0,112.5,113.5,0.0003297,8.049e-05,-8.049e-05
114.0,113.5,114.5,0.0003106,7.668e-05,-7.668e-05
115.0,114.5,115.5,0.0002933,7.219e-05,-7.219e-05
116.0,115.5,116.5,0.0002795,7.061e-05,-7.061e-05
117.0,116.5,117.5,0.0002637,6.52e-05,-6.52e-05
118.0,117.5,118.5,0.000249,6.388e-05,-6.388e-05
119.0,118.5,119.5,0.0002342,6.097e-05,-6.097e-05
120.0,119.5,120.5,0.0002223,5.87e-05,-5.87e-05
121.0,120.5,121.5,0.0002095,5.663e-05,-5.663e-05
122.0,121.5,122.5,0.0002001,5.349e-05,-5.349e-05
123.0,122.5,123.5,0.0001897,5.239e-05,-5.239e-05
124.0,123.5,124.5,0.0001793,5.027e-05,-5.027e-05
125.0,124.5,125.5,0.0001679,4.677e-05,-4.677e-05
126.0,125.5,126.5,0.0001593,4.494e-05,-4.494e-05
127.0,126.5,127.5,0.0001511,4.326e-05,-4.326e-05
128.0,127.5,128.5,0.0001421,4.136e-05,-4.136e-05
129.0,128.5,129.5,0.0001345,3.864e-05,-3.864e-05
130.0,129.5,130.5,0.0001272,3.771e-05,-3.771e-05
131.0,130.5,131.5,0.0001194,3.625e-05,-3.625e-05
132.0,131.5,132.5,0.0001129,3.376e-05,-3.376e-05
133.0,132.5,133.5,0.0001048,3.146e-05,-3.146e-05
134.0,133.5,134.5,9.913e-05,2.989e-05,-2.989e-05
135.0,134.5,135.5,9.27e-05,2.896e-05,-2.896e-05
136.0,135.5,136.5,8.709e-05,2.7e-05,-2.7e-05
137.0,136.5,137.5,8.11e-05,2.537e-05,-2.537e-05
138.0,137.5,138.5,7.622e-05,2.465e-05,-2.465e-05
139.0,138.5,139.5,7.037e-05,2.282e-05,-2.282e-05

